canal,category,composition,date,final_Price,homogenized_category,homogenized_clothing,homogenized_color,homogenized_subcategory,image,item,item_characteristics,made_in,marca,modelo,price,sale_price,sales_flag,sku,stock,subcategory,subcategory2,subcategory3,upc,upc_wm,upc_wm2,url_sku
Chevignon,Men,Prenda: 93% Algodon 4% Elastomultiester 3% Elastomero,24/10/2023,369900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1368099/63_332E031_020000_0.jpg?v=638288316154400000,"Jean de Hombre Super Slim Fit, Rider, Bota Super Slim - Azul Ultra Oscuro","Descripción:  El modelo mide 1.82 y usa talla 32. Jean de hombre, Rider: súper slim fit, bota súper slim. Color azul, tono ultra oscuro. Silueta súper ajustada con bota súper ajustada (14 - 15.5 cms). Pretina tradicional con botón metálico, aletilla con botones, bolsillos delanteros, relojera, garra de cuero en la pretina posterior, bolsillos traseros de parche y bota súper ajustada. Lavado vintage con iluminaciones contrastadas y aplicación de arrugas sobre bigotes. Elaborado en denim stretch, (60% a 80% de elongación). Esta prenda hace parte de la historia Garmentologist: Prendas con estilo retro que evocan el pasado con un carácter actual. Peso: 11 onzas. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar. | Composición : Prenda: 93% Algodon 4% Elastomultiester 3% Elastomero",Colombia,Chevignon,Azul,369900,369900,,63_332E031_020000,28,Ropa Hombre,Jeans Hombre,Super Slim Fit,63_332E031_020000_Azul_28,63_332E031_020000,63_332E031_020000,www.chevignon.com.co
Chevignon,Men,Prenda: 93% Algodon 4% Elastomultiester 3% Elastomero,24/10/2023,369900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1368099/63_332E031_020000_0.jpg?v=638288316154400000,"Jean de Hombre Super Slim Fit, Rider, Bota Super Slim - Azul Ultra Oscuro","Descripción:  El modelo mide 1.82 y usa talla 32. Jean de hombre, Rider: súper slim fit, bota súper slim. Color azul, tono ultra oscuro. Silueta súper ajustada con bota súper ajustada (14 - 15.5 cms). Pretina tradicional con botón metálico, aletilla con botones, bolsillos delanteros, relojera, garra de cuero en la pretina posterior, bolsillos traseros de parche y bota súper ajustada. Lavado vintage con iluminaciones contrastadas y aplicación de arrugas sobre bigotes. Elaborado en denim stretch, (60% a 80% de elongación). Esta prenda hace parte de la historia Garmentologist: Prendas con estilo retro que evocan el pasado con un carácter actual. Peso: 11 onzas. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar. | Composición : Prenda: 93% Algodon 4% Elastomultiester 3% ElastomeroPrenda: 93% Algodon 4% Elastomultiester 3% Elastomero",Colombia,Chevignon,Azul,369900,369900,,63_332E031_020000,30,Ropa Hombre,Jeans Hombre,Super Slim Fit,63_332E031_020000_Azul_30,63_332E031_020000,63_332E031_020000,www.chevignon.com.co
Chevignon,Men,Prenda: 93% Algodon 4% Elastomultiester 3% Elastomero,24/10/2023,369900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1368099/63_332E031_020000_0.jpg?v=638288316154400000,"Jean de Hombre Super Slim Fit, Rider, Bota Super Slim - Azul Ultra Oscuro","Descripción:  El modelo mide 1.82 y usa talla 32. Jean de hombre, Rider: súper slim fit, bota súper slim. Color azul, tono ultra oscuro. Silueta súper ajustada con bota súper ajustada (14 - 15.5 cms). Pretina tradicional con botón metálico, aletilla con botones, bolsillos delanteros, relojera, garra de cuero en la pretina posterior, bolsillos traseros de parche y bota súper ajustada. Lavado vintage con iluminaciones contrastadas y aplicación de arrugas sobre bigotes. Elaborado en denim stretch, (60% a 80% de elongación). Esta prenda hace parte de la historia Garmentologist: Prendas con estilo retro que evocan el pasado con un carácter actual. Peso: 11 onzas. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar. | Composición : Prenda: 93% Algodon 4% Elastomultiester 3% ElastomeroPrenda: 93% Algodon 4% Elastomultiester 3% ElastomeroPrenda: 93% Algodon 4% Elastomultiester 3% Elastomero",Colombia,Chevignon,Azul,369900,369900,,63_332E031_020000,32,Ropa Hombre,Jeans Hombre,Super Slim Fit,63_332E031_020000_Azul_32,63_332E031_020000,63_332E031_020000,www.chevignon.com.co
Chevignon,Men,Prenda: 93% Algodon 4% Elastomultiester 3% Elastomero,24/10/2023,369900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1368099/63_332E031_020000_0.jpg?v=638288316154400000,"Jean de Hombre Super Slim Fit, Rider, Bota Super Slim - Azul Ultra Oscuro","Descripción:  El modelo mide 1.82 y usa talla 32. Jean de hombre, Rider: súper slim fit, bota súper slim. Color azul, tono ultra oscuro. Silueta súper ajustada con bota súper ajustada (14 - 15.5 cms). Pretina tradicional con botón metálico, aletilla con botones, bolsillos delanteros, relojera, garra de cuero en la pretina posterior, bolsillos traseros de parche y bota súper ajustada. Lavado vintage con iluminaciones contrastadas y aplicación de arrugas sobre bigotes. Elaborado en denim stretch, (60% a 80% de elongación). Esta prenda hace parte de la historia Garmentologist: Prendas con estilo retro que evocan el pasado con un carácter actual. Peso: 11 onzas. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar. | Composición : Prenda: 93% Algodon 4% Elastomultiester 3% ElastomeroPrenda: 93% Algodon 4% Elastomultiester 3% ElastomeroPrenda: 93% Algodon 4% Elastomultiester 3% ElastomeroPrenda: 93% Algodon 4% Elastomultiester 3% Elastomero",Colombia,Chevignon,Azul,369900,369900,,63_332E031_020000,34,Ropa Hombre,Jeans Hombre,Super Slim Fit,63_332E031_020000_Azul_34,63_332E031_020000,63_332E031_020000,www.chevignon.com.co
Chevignon,Men,Prenda: 93% Algodon 4% Elastomultiester 3% Elastomero,24/10/2023,369900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1368099/63_332E031_020000_0.jpg?v=638288316154400000,"Jean de Hombre Super Slim Fit, Rider, Bota Super Slim - Azul Ultra Oscuro","Descripción:  El modelo mide 1.82 y usa talla 32. Jean de hombre, Rider: súper slim fit, bota súper slim. Color azul, tono ultra oscuro. Silueta súper ajustada con bota súper ajustada (14 - 15.5 cms). Pretina tradicional con botón metálico, aletilla con botones, bolsillos delanteros, relojera, garra de cuero en la pretina posterior, bolsillos traseros de parche y bota súper ajustada. Lavado vintage con iluminaciones contrastadas y aplicación de arrugas sobre bigotes. Elaborado en denim stretch, (60% a 80% de elongación). Esta prenda hace parte de la historia Garmentologist: Prendas con estilo retro que evocan el pasado con un carácter actual. Peso: 11 onzas. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar. | Composición : Prenda: 93% Algodon 4% Elastomultiester 3% ElastomeroPrenda: 93% Algodon 4% Elastomultiester 3% ElastomeroPrenda: 93% Algodon 4% Elastomultiester 3% ElastomeroPrenda: 93% Algodon 4% Elastomultiester 3% ElastomeroPrenda: 93% Algodon 4% Elastomultiester 3% Elastomero",Colombia,Chevignon,Azul,369900,369900,,63_332E031_020000,36,Ropa Hombre,Jeans Hombre,Super Slim Fit,63_332E031_020000_Azul_36,63_332E031_020000,63_332E031_020000,www.chevignon.com.co
Chevignon,Men,Prenda: 84% Algodon 14% Poliester 2% Elastano,24/10/2023,369900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1360255/63_332E024_020000_0.jpg?v=638242745504170000,"Jean de Hombre Super Slim Fit, Rider, Bota Super Slim - Azul Medio","Descripción:  El modelo mide 1.82 y usa talla 32. Jean de hombre, Rider: súper slim fit, bota súper slim. Color azul, tono medio. Silueta súper ajustada con bota súper ajustada (14 - 15.5 cms). Pretina tradicional con botón metálico, aletilla con botones, bolsillos delanteros, relojera, garra de cuero en la pretina posterior, bolsillos traseros de parche y bota súper ajustada. Lavado con iluminaciones contrastadas, rotos y reparaciones. Elaborado en denim stretch, (60% a 80% de elongación). Esta prenda hace parte de la historia Garmentologist: Prendas con estilo retro que evocan el pasado con un carácter actual. Peso: 13.86 onzas. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar. | Composición : Prenda: 84% Algodon 14% Poliester 2% Elastano",Colombia,Chevignon,Azul,369900,369900,,63_332E024_020000,28,Ropa Hombre,Jeans Hombre,Super Slim Fit,63_332E024_020000_Azul_28,63_332E024_020000,63_332E024_020000,www.chevignon.com.co
Chevignon,Men,Prenda: 84% Algodon 14% Poliester 2% Elastano,24/10/2023,369900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1360255/63_332E024_020000_0.jpg?v=638242745504170000,"Jean de Hombre Super Slim Fit, Rider, Bota Super Slim - Azul Medio","Descripción:  El modelo mide 1.82 y usa talla 32. Jean de hombre, Rider: súper slim fit, bota súper slim. Color azul, tono medio. Silueta súper ajustada con bota súper ajustada (14 - 15.5 cms). Pretina tradicional con botón metálico, aletilla con botones, bolsillos delanteros, relojera, garra de cuero en la pretina posterior, bolsillos traseros de parche y bota súper ajustada. Lavado con iluminaciones contrastadas, rotos y reparaciones. Elaborado en denim stretch, (60% a 80% de elongación). Esta prenda hace parte de la historia Garmentologist: Prendas con estilo retro que evocan el pasado con un carácter actual. Peso: 13.86 onzas. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar. | Composición : Prenda: 84% Algodon 14% Poliester 2% ElastanoPrenda: 84% Algodon 14% Poliester 2% Elastano",Colombia,Chevignon,Azul,369900,369900,,63_332E024_020000,30,Ropa Hombre,Jeans Hombre,Super Slim Fit,63_332E024_020000_Azul_30,63_332E024_020000,63_332E024_020000,www.chevignon.com.co
Chevignon,Men,Prenda: 84% Algodon 14% Poliester 2% Elastano,24/10/2023,369900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1360255/63_332E024_020000_0.jpg?v=638242745504170000,"Jean de Hombre Super Slim Fit, Rider, Bota Super Slim - Azul Medio","Descripción:  El modelo mide 1.82 y usa talla 32. Jean de hombre, Rider: súper slim fit, bota súper slim. Color azul, tono medio. Silueta súper ajustada con bota súper ajustada (14 - 15.5 cms). Pretina tradicional con botón metálico, aletilla con botones, bolsillos delanteros, relojera, garra de cuero en la pretina posterior, bolsillos traseros de parche y bota súper ajustada. Lavado con iluminaciones contrastadas, rotos y reparaciones. Elaborado en denim stretch, (60% a 80% de elongación). Esta prenda hace parte de la historia Garmentologist: Prendas con estilo retro que evocan el pasado con un carácter actual. Peso: 13.86 onzas. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar. | Composición : Prenda: 84% Algodon 14% Poliester 2% ElastanoPrenda: 84% Algodon 14% Poliester 2% ElastanoPrenda: 84% Algodon 14% Poliester 2% Elastano",Colombia,Chevignon,Azul,369900,369900,,63_332E024_020000,32,Ropa Hombre,Jeans Hombre,Super Slim Fit,63_332E024_020000_Azul_32,63_332E024_020000,63_332E024_020000,www.chevignon.com.co
Chevignon,Men,Prenda: 84% Algodon 14% Poliester 2% Elastano,24/10/2023,369900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1360255/63_332E024_020000_0.jpg?v=638242745504170000,"Jean de Hombre Super Slim Fit, Rider, Bota Super Slim - Azul Medio","Descripción:  El modelo mide 1.82 y usa talla 32. Jean de hombre, Rider: súper slim fit, bota súper slim. Color azul, tono medio. Silueta súper ajustada con bota súper ajustada (14 - 15.5 cms). Pretina tradicional con botón metálico, aletilla con botones, bolsillos delanteros, relojera, garra de cuero en la pretina posterior, bolsillos traseros de parche y bota súper ajustada. Lavado con iluminaciones contrastadas, rotos y reparaciones. Elaborado en denim stretch, (60% a 80% de elongación). Esta prenda hace parte de la historia Garmentologist: Prendas con estilo retro que evocan el pasado con un carácter actual. Peso: 13.86 onzas. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar. | Composición : Prenda: 84% Algodon 14% Poliester 2% ElastanoPrenda: 84% Algodon 14% Poliester 2% ElastanoPrenda: 84% Algodon 14% Poliester 2% ElastanoPrenda: 84% Algodon 14% Poliester 2% Elastano",Colombia,Chevignon,Azul,369900,369900,,63_332E024_020000,34,Ropa Hombre,Jeans Hombre,Super Slim Fit,63_332E024_020000_Azul_34,63_332E024_020000,63_332E024_020000,www.chevignon.com.co
Chevignon,Men,Prenda: 84% Algodon 14% Poliester 2% Elastano,24/10/2023,369900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1360255/63_332E024_020000_0.jpg?v=638242745504170000,"Jean de Hombre Super Slim Fit, Rider, Bota Super Slim - Azul Medio","Descripción:  El modelo mide 1.82 y usa talla 32. Jean de hombre, Rider: súper slim fit, bota súper slim. Color azul, tono medio. Silueta súper ajustada con bota súper ajustada (14 - 15.5 cms). Pretina tradicional con botón metálico, aletilla con botones, bolsillos delanteros, relojera, garra de cuero en la pretina posterior, bolsillos traseros de parche y bota súper ajustada. Lavado con iluminaciones contrastadas, rotos y reparaciones. Elaborado en denim stretch, (60% a 80% de elongación). Esta prenda hace parte de la historia Garmentologist: Prendas con estilo retro que evocan el pasado con un carácter actual. Peso: 13.86 onzas. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar. | Composición : Prenda: 84% Algodon 14% Poliester 2% ElastanoPrenda: 84% Algodon 14% Poliester 2% ElastanoPrenda: 84% Algodon 14% Poliester 2% ElastanoPrenda: 84% Algodon 14% Poliester 2% ElastanoPrenda: 84% Algodon 14% Poliester 2% Elastano",Colombia,Chevignon,Azul,369900,369900,,63_332E024_020000,36,Ropa Hombre,Jeans Hombre,Super Slim Fit,63_332E024_020000_Azul_36,63_332E024_020000,63_332E024_020000,www.chevignon.com.co
Chevignon,Men,Prenda: 84% Algodon 14% Poliester 2% Elastano,24/10/2023,159900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1372011/63_609E001_080000_0.jpg?v=638316378040400000,"Camiseta de Hombre Tipo Polo, Slim Fit Manga Corta - Piqué 100% Algodón","Descripción:  El modelo mide 1.82 y usa talla 32. Jean de hombre, Rider: súper slim fit, bota súper slim. Color azul, tono medio. Silueta súper ajustada con bota súper ajustada (14 - 15.5 cms). Pretina tradicional con botón metálico, aletilla con botones, bolsillos delanteros, relojera, garra de cuero en la pretina posterior, bolsillos traseros de parche y bota súper ajustada. Lavado con iluminaciones contrastadas, rotos y reparaciones. Elaborado en denim stretch, (60% a 80% de elongación). Esta prenda hace parte de la historia Garmentologist: Prendas con estilo retro que evocan el pasado con un carácter actual. Peso: 13.86 onzas. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar. | Composición : Prenda: 84% Algodon 14% Poliester 2% ElastanoPrenda: 84% Algodon 14% Poliester 2% ElastanoPrenda: 84% Algodon 14% Poliester 2% ElastanoPrenda: 84% Algodon 14% Poliester 2% ElastanoPrenda: 84% Algodon 14% Poliester 2% ElastanoPrenda: 84% Algodon 14% Poliester 2% Elastano",Colombia,Chevignon,Naranja,159900,159900,,63_609E001_080000,L,Ropa Hombre,Polos,Super Slim Fit,63_609E001_080000_Naranja_L,63_609E001_080000,63_609E001_080000,www.chevignon.com.co
Chevignon,Men,Prenda: 84% Algodon 14% Poliester 2% Elastano,24/10/2023,159900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1372011/63_609E001_080000_0.jpg?v=638316378040400000,"Camiseta de Hombre Tipo Polo, Slim Fit Manga Corta - Piqué 100% Algodón","Descripción:  El modelo mide 1.82 y usa talla 32. Jean de hombre, Rider: súper slim fit, bota súper slim. Color azul, tono medio. Silueta súper ajustada con bota súper ajustada (14 - 15.5 cms). Pretina tradicional con botón metálico, aletilla con botones, bolsillos delanteros, relojera, garra de cuero en la pretina posterior, bolsillos traseros de parche y bota súper ajustada. Lavado con iluminaciones contrastadas, rotos y reparaciones. Elaborado en denim stretch, (60% a 80% de elongación). Esta prenda hace parte de la historia Garmentologist: Prendas con estilo retro que evocan el pasado con un carácter actual. Peso: 13.86 onzas. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar. | Composición : Prenda: 84% Algodon 14% Poliester 2% ElastanoPrenda: 84% Algodon 14% Poliester 2% ElastanoPrenda: 84% Algodon 14% Poliester 2% ElastanoPrenda: 84% Algodon 14% Poliester 2% ElastanoPrenda: 84% Algodon 14% Poliester 2% ElastanoPrenda: 84% Algodon 14% Poliester 2% ElastanoPrenda: 84% Algodon 14% Poliester 2% Elastano",Colombia,Chevignon,Naranja,159900,159900,,63_609E001_080000,M,Ropa Hombre,Polos,Super Slim Fit,63_609E001_080000_Naranja_M,63_609E001_080000,63_609E001_080000,www.chevignon.com.co
